id_regions	code_country	date	hour_band	call_out_activity
5	0	2013-12-01/05:00:00	5	84.3296
5	0	2013-12-01/06:00:00	6	65.0299
5	0	2013-12-01/07:00:00	7	41.3544
5	0	2013-12-01/08:00:00	8	45.5626
5	0	2013-12-01/09:00:00	9	69.1460
5	0	2013-12-01/10:00:00	10	85.7517
5	0	2013-12-01/11:00:00	11	60.9100
5	0	2013-12-01/12:00:00	12	51.1172
5	0	2013-12-01/13:00:00	13	66.9182
5	0	2013-12-01/14:00:00	14	27.7695
5	0	2013-12-01/15:00:00	15	33.6979
5	0	2013-12-01/16:00:00	16	17.1366
5	0	2013-12-01/17:00:00	17	12.9754
5	1	2013-12-01/02:10:00	2	0.6307
5	1	2013-12-01/05:50:00	5	1.0085
5	1	2013-12-01/07:50:00	7	0.0933
5	1	2013-12-01/08:30:00	8	1.9559
5	1	2013-12-01/09:10:00	9	0.1767
5	1	2013-12-01/11:10:00	11	2.5794
5	1	2013-12-01/12:00:00	12	1.5678
5	1	2013-12-01/13:00:00	13	1.6782
5	1	2013-12-01/14:10:00	14	1.4887
5	1	2013-12-01/15:00:00	15	0.4720
5	7	2013-12-01/01:50:00	1	2.9116
5	7	2013-12-01/03:10:00	3	3.3470
5	7	2013-12-01/04:10:00	4	2.0160
5	7	2013-12-01/05:30:00	5	0.7198
5	7	2013-12-01/06:40:00	6	0.6861
5	7	2013-12-01/07:00:00	7	4.8266
5	7	2013-12-01/08:00:00	8	4.1319
5	7	2013-12-01/10:30:00	10	2.9116
5	7	2013-12-01/11:00:00	11	2.6945
5	7	2013-12-01/12:10:00	12	1.0636
5	7	2013-12-01/13:00:00	13	2.2564
5	7	2013-12-01/14:50:00	14	1.4653
5	20	2013-12-01/03:20:00	3	3.1766
5	20	2013-12-01/05:20:00	5	4.9850
5	20	2013-12-01/07:30:00	7	1.0556
5	20	2013-12-01/09:20:00	9	0.1298
5	20	2013-12-01/10:00:00	10	10.1373
5	20	2013-12-01/11:00:00	11	6.8697
5	20	2013-12-01/12:00:00	12	4.9985
5	20	2013-12-01/13:00:00	13	17.2548
5	20	2013-12-01/14:00:00	14	1.3875
5	30	2013-11-30/22:10:00	22	0.1038
5	30	2013-12-01/04:10:00	4	1.8927
5	30	2013-12-01/05:40:00	5	0.4720
5	30	2013-12-01/13:20:00	13	0.4117
5	30	2013-12-01/16:40:00	16	0.0511
5	31	2013-12-01/04:10:00	4	1.9657
5	31	2013-12-01/08:10:00	8	1.0283
5	31	2013-12-01/11:20:00	11	0.1240
5	32	2013-11-30/18:30:00	18	0.4720
5	32	2013-12-01/02:50:00	2	1.5142
5	32	2013-12-01/03:50:00	3	1.5142
5	32	2013-12-01/04:30:00	4	0.9440
5	32	2013-12-01/05:10:00	5	2.7673
5	32	2013-12-01/06:30:00	6	0.0465
5	32	2013-12-01/07:30:00	7	0.1959
5	32	2013-12-01/09:10:00	9	2.2115
5	32	2013-12-01/10:30:00	10	0.5335
5	32	2013-12-01/11:40:00	11	0.0444
5	32	2013-12-01/12:40:00	12	1.7366
5	32	2013-12-01/14:20:00	14	0.5258
5	33	2013-12-01/01:50:00	1	0.0929
5	33	2013-12-01/02:30:00	2	1.8391
5	33	2013-12-01/03:40:00	3	0.0030
5	33	2013-12-01/05:20:00	5	1.6185
5	33	2013-12-01/06:00:00	6	0.9651
5	33	2013-12-01/07:10:00	7	3.6869
5	33	2013-12-01/08:20:00	8	0.0386
5	33	2013-12-01/09:30:00	9	3.1573
5	33	2013-12-01/11:10:00	11	2.1022
5	33	2013-12-01/12:00:00	12	1.9628
5	33	2013-12-01/13:20:00	13	1.4442
5	33	2013-12-01/14:00:00	14	3.9943
5	33	2013-12-01/15:00:00	15	2.0061
5	34	2013-12-01/03:00:00	3	2.3821
5	34	2013-12-01/05:00:00	5	3.3835
5	34	2013-12-01/06:00:00	6	2.1131
5	34	2013-12-01/08:20:00	8	1.6470
5	34	2013-12-01/09:00:00	9	8.7915
5	34	2013-12-01/10:00:00	10	1.5735
5	34	2013-12-01/11:00:00	11	0.0075
5	34	2013-12-01/12:00:00	12	6.3655
5	34	2013-12-01/13:00:00	13	4.1287
5	34	2013-12-01/14:00:00	14	4.2073
5	34	2013-12-01/15:50:00	15	0.4136
5	36	2013-12-01/06:40:00	6	1.9059
5	36	2013-12-01/08:30:00	8	1.0052
5	36	2013-12-01/09:30:00	9	0.4081
5	36	2013-12-01/10:20:00	10	1.7944
5	36	2013-12-01/11:10:00	11	1.2614
5	36	2013-12-01/13:40:00	13	0.8078
5	36	2013-12-01/14:00:00	14	1.2906
5	36	2013-12-01/15:40:00	15	0.9125
5	39	2013-11-30/18:00:00	18	780.0769
5	39	2013-11-30/19:00:00	19	556.2358
5	39	2013-11-30/20:00:00	20	351.2481
5	39	2013-11-30/21:00:00	21	264.2041
5	39	2013-11-30/22:00:00	22	196.5883
5	39	2013-11-30/23:00:00	23	279.3840
5	39	2013-12-01/01:00:00	1	732.5936
5	39	2013-12-01/02:00:00	2	2458.7200
5	39	2013-12-01/03:00:00	3	4847.9036
5	39	2013-12-01/04:00:00	4	6701.5380
5	39	2013-12-01/05:00:00	5	7773.8885
5	39	2013-12-01/06:00:00	6	6632.2523
5	39	2013-12-01/07:00:00	7	5224.5250
5	39	2013-12-01/08:00:00	8	5160.0631
5	39	2013-12-01/09:00:00	9	5614.2741
5	39	2013-12-01/10:00:00	10	6789.5671
5	39	2013-12-01/11:00:00	11	7728.7363
5	39	2013-12-01/12:00:00	12	6976.9180
5	39	2013-12-01/13:00:00	13	5480.7552
5	39	2013-12-01/14:00:00	14	4250.7905
5	39	2013-12-01/15:00:00	15	2491.8271
5	39	2013-12-01/16:00:00	16	1412.5425
5	39	2013-12-01/17:00:00	17	803.6669
5	40	2013-11-30/23:10:00	23	0.8682
5	40	2013-12-01/01:00:00	1	1.6745
5	40	2013-12-01/02:00:00	2	16.7564
5	40	2013-12-01/03:00:00	3	20.4799
5	40	2013-12-01/04:00:00	4	26.1313
5	40	2013-12-01/05:00:00	5	23.7249
5	40	2013-12-01/06:00:00	6	22.0741
5	40	2013-12-01/07:00:00	7	27.6046
5	40	2013-12-01/08:00:00	8	30.0322
5	40	2013-12-01/09:00:00	9	28.9668
5	40	2013-12-01/10:00:00	10	40.9661
5	40	2013-12-01/11:00:00	11	45.1526
5	40	2013-12-01/12:00:00	12	48.7064
5	40	2013-12-01/13:00:00	13	36.3039
5	40	2013-12-01/14:00:00	14	22.6373
5	40	2013-12-01/15:00:00	15	11.0294
5	40	2013-12-01/16:00:00	16	9.8181
5	40	2013-12-01/17:10:00	17	1.9105
5	41	2013-12-01/01:30:00	1	0.7696
5	41	2013-12-01/02:40:00	2	0.1320
5	41	2013-12-01/03:50:00	3	1.6105
5	41	2013-12-01/04:00:00	4	2.6471
5	41	2013-12-01/05:00:00	5	7.5985
5	41	2013-12-01/06:00:00	6	5.3508
5	41	2013-12-01/07:00:00	7	3.3057
5	41	2013-12-01/08:00:00	8	5.5241
5	41	2013-12-01/09:20:00	9	2.3284
5	41	2013-12-01/10:10:00	10	1.5724
5	41	2013-12-01/11:00:00	11	4.3546
5	41	2013-12-01/13:40:00	13	0.4135
5	41	2013-12-01/14:20:00	14	3.5401
5	41	2013-12-01/15:00:00	15	0.0691
5	41	2013-12-01/16:20:00	16	0.0089
5	43	2013-11-30/18:30:00	18	1.1907
5	43	2013-12-01/03:00:00	3	5.9644
5	43	2013-12-01/05:10:00	5	2.6654
5	43	2013-12-01/06:40:00	6	0.3925
5	43	2013-12-01/09:10:00	9	1.2866
5	43	2013-12-01/10:40:00	10	4.3254
5	43	2013-12-01/11:00:00	11	0.4558
5	43	2013-12-01/12:10:00	12	3.6008
5	43	2013-12-01/13:00:00	13	4.2375
5	43	2013-12-01/14:10:00	14	0.5610
5	43	2013-12-01/15:00:00	15	2.6299
5	43	2013-12-01/17:20:00	17	5.7156
5	44	2013-12-01/01:50:00	1	1.9059
5	44	2013-12-01/04:20:00	4	5.9993
5	44	2013-12-01/05:10:00	5	1.5005
5	44	2013-12-01/06:50:00	6	0.4896
5	44	2013-12-01/07:20:00	7	5.3982
5	44	2013-12-01/08:00:00	8	2.3099
5	44	2013-12-01/09:20:00	9	1.1534
5	44	2013-12-01/10:30:00	10	0.4896
5	44	2013-12-01/11:40:00	11	1.6101
5	44	2013-12-01/12:30:00	12	1.6101
5	44	2013-12-01/13:20:00	13	1.0058
5	44	2013-12-01/14:20:00	14	0.9829
5	44	2013-12-01/15:20:00	15	0.0007
5	45	2013-12-01/10:50:00	10	0.2641
5	45	2013-12-01/11:50:00	11	0.2641
5	45	2013-12-01/13:30:00	13	1.0072
5	45	2013-12-01/14:30:00	14	0.9767
5	45	2013-12-01/15:30:00	15	3.9065
5	46	2013-12-01/03:20:00	3	0.0486
5	46	2013-12-01/04:40:00	4	0.0093
5	46	2013-12-01/08:40:00	8	1.9559
5	46	2013-12-01/09:00:00	9	2.9279
5	46	2013-12-01/12:50:00	12	0.7522
5	47	2013-12-01/10:00:00	10	0.0440
5	48	2013-11-30/18:10:00	18	1.3489
5	48	2013-12-01/02:00:00	2	5.8837
5	48	2013-12-01/03:10:00	3	2.1401
5	48	2013-12-01/04:00:00	4	2.9545
5	48	2013-12-01/05:00:00	5	1.6732
5	48	2013-12-01/06:10:00	6	3.0994
5	48	2013-12-01/07:10:00	7	3.5833
5	48	2013-12-01/08:00:00	8	8.1146
5	48	2013-12-01/09:00:00	9	2.9743
5	48	2013-12-01/10:00:00	10	4.6907
5	48	2013-12-01/11:00:00	11	5.5560
5	48	2013-12-01/12:00:00	12	10.8722
5	48	2013-12-01/13:00:00	13	5.4119
5	48	2013-12-01/14:20:00	14	2.5853
5	48	2013-12-01/15:30:00	15	1.4081
5	48	2013-12-01/16:00:00	16	3.9956
5	48	2013-12-01/17:00:00	17	1.2212
5	49	2013-11-30/20:50:00	20	0.8078
5	49	2013-11-30/22:10:00	22	1.6156
5	49	2013-12-01/02:50:00	2	2.9142
5	49	2013-12-01/03:00:00	3	3.8953
5	49	2013-12-01/04:00:00	4	4.6874
5	49	2013-12-01/05:00:00	5	3.9740
5	49	2013-12-01/06:00:00	6	8.8528
5	49	2013-12-01/07:00:00	7	5.8102
5	49	2013-12-01/08:20:00	8	1.6235
5	49	2013-12-01/09:00:00	9	2.2567
5	49	2013-12-01/10:10:00	10	12.5163
5	49	2013-12-01/11:00:00	11	7.1652
5	49	2013-12-01/12:20:00	12	9.0638
5	49	2013-12-01/13:00:00	13	5.6018
5	49	2013-12-01/14:00:00	14	6.8815
5	49	2013-12-01/15:00:00	15	6.4266
5	49	2013-12-01/16:30:00	16	0.0063
5	51	2013-11-30/22:50:00	22	0.3265
5	51	2013-12-01/07:40:00	7	1.2273
5	51	2013-12-01/08:00:00	8	1.2273
5	51	2013-12-01/11:00:00	11	1.0273
5	53	2013-12-01/07:10:00	7	0.6363
5	53	2013-12-01/13:40:00	13	4.1439
5	54	2013-12-01/10:30:00	10	0.9428
5	54	2013-12-01/11:00:00	11	1.8703
5	54	2013-12-01/13:00:00	13	1.8637
5	54	2013-12-01/14:30:00	14	2.6160
5	55	2013-11-30/18:10:00	18	10.2332
5	55	2013-12-01/06:30:00	6	2.7761
5	55	2013-12-01/07:30:00	7	3.0012
5	55	2013-12-01/08:30:00	8	1.4352
5	55	2013-12-01/09:00:00	9	0.0157
5	55	2013-12-01/10:10:00	10	0.0321
5	55	2013-12-01/12:20:00	12	4.9939
5	55	2013-12-01/13:20:00	13	5.9414
5	55	2013-12-01/14:20:00	14	4.8165
5	55	2013-12-01/15:50:00	15	1.2281
5	55	2013-12-01/16:00:00	16	0.1901
5	55	2013-12-01/17:20:00	17	1.5449
5	56	2013-12-01/12:50:00	12	0.0864
5	56	2013-12-01/17:40:00	17	1.0860
5	57	2013-12-01/12:50:00	12	2.5706
5	57	2013-12-01/13:50:00	13	0.6857
5	57	2013-12-01/14:10:00	14	4.3419
5	57	2013-12-01/16:00:00	16	0.9715
5	58	2013-12-01/17:30:00	17	0.6857
5	61	2013-11-30/23:10:00	23	0.1767
5	61	2013-12-01/03:00:00	3	3.6361
5	61	2013-12-01/04:00:00	4	2.3754
5	61	2013-12-01/05:30:00	5	0.0063
5	61	2013-12-01/08:40:00	8	0.0422
5	63	2013-11-30/18:00:00	18	0.4117
5	63	2013-12-01/04:20:00	4	0.8432
5	63	2013-12-01/05:50:00	5	1.8905
5	63	2013-12-01/06:40:00	6	1.6849
5	63	2013-12-01/08:30:00	8	2.2784
5	66	2013-12-01/04:00:00	4	0.0022
5	66	2013-12-01/07:50:00	7	2.1282
5	86	2013-11-30/19:00:00	19	0.7399
5	86	2013-11-30/23:30:00	23	2.1076
5	86	2013-12-01/01:50:00	1	1.2396
5	86	2013-12-01/02:30:00	2	2.4748
5	86	2013-12-01/03:20:00	3	6.8799
5	86	2013-12-01/04:00:00	4	0.7040
5	86	2013-12-01/05:00:00	5	8.1234
5	86	2013-12-01/06:10:00	6	7.9974
5	86	2013-12-01/07:00:00	7	10.4229
5	86	2013-12-01/08:10:00	8	5.7184
5	86	2013-12-01/09:00:00	9	1.5448
5	86	2013-12-01/10:10:00	10	2.9562
5	86	2013-12-01/11:50:00	11	2.9116
5	86	2013-12-01/14:20:00	14	0.1628
5	91	2013-11-30/18:40:00	18	2.0719
5	91	2013-12-01/02:00:00	2	0.9853
5	91	2013-12-01/03:30:00	3	6.2367
5	91	2013-12-01/04:30:00	4	4.7904
5	91	2013-12-01/05:00:00	5	5.8306
5	91	2013-12-01/06:00:00	6	6.7533
5	91	2013-12-01/07:00:00	7	10.2937
5	91	2013-12-01/08:10:00	8	1.8604
5	91	2013-12-01/09:10:00	9	0.1961
5	91	2013-12-01/10:10:00	10	2.8388
5	91	2013-12-01/11:00:00	11	0.2061
5	91	2013-12-01/12:30:00	12	0.0053
5	91	2013-12-01/15:40:00	15	0.0022
5	92	2013-11-30/19:10:00	19	0.1295
5	92	2013-11-30/20:00:00	20	0.4783
5	92	2013-11-30/22:10:00	22	0.0465
5	92	2013-12-01/01:00:00	1	0.0063
5	92	2013-12-01/02:00:00	2	4.8480
5	92	2013-12-01/03:00:00	3	10.3583
5	92	2013-12-01/04:00:00	4	14.5652
5	92	2013-12-01/05:00:00	5	17.4079
5	92	2013-12-01/06:00:00	6	10.0604
5	92	2013-12-01/07:00:00	7	7.8710
5	92	2013-12-01/08:00:00	8	7.8173
5	92	2013-12-01/09:10:00	9	24.4173
5	92	2013-12-01/10:10:00	10	6.2647
5	92	2013-12-01/11:00:00	11	5.1131
5	92	2013-12-01/13:40:00	13	0.0921
5	92	2013-12-01/14:10:00	14	0.4988
5	92	2013-12-01/16:10:00	16	0.2494
5	93	2013-12-01/07:10:00	7	2.3473
5	94	2013-11-30/18:20:00	18	2.0245
5	94	2013-12-01/02:40:00	2	1.0052
5	94	2013-12-01/03:30:00	3	1.0052
5	94	2013-12-01/05:10:00	5	1.0052
5	94	2013-12-01/09:00:00	9	1.0747
5	94	2013-12-01/10:10:00	10	0.1767
5	94	2013-12-01/14:50:00	14	0.7334
5	98	2013-12-01/04:10:00	4	1.0518
5	98	2013-12-01/12:10:00	12	0.1842
5	212	2013-11-30/18:00:00	18	3.2486
5	212	2013-12-01/04:00:00	4	2.9187
5	212	2013-12-01/05:00:00	5	5.5265
5	212	2013-12-01/06:00:00	6	22.0427
5	212	2013-12-01/07:00:00	7	6.4099
5	212	2013-12-01/08:00:00	8	17.2280
5	212	2013-12-01/09:00:00	9	6.9865
5	212	2013-12-01/10:30:00	10	1.4078
5	212	2013-12-01/11:00:00	11	8.5197
5	212	2013-12-01/12:00:00	12	14.5104
5	212	2013-12-01/13:00:00	13	17.7696
5	212	2013-12-01/14:00:00	14	14.2352
5	212	2013-12-01/15:00:00	15	12.2993
5	212	2013-12-01/16:00:00	16	3.6878
5	212	2013-12-01/17:00:00	17	0.6880
5	213	2013-12-01/03:40:00	3	0.0510
5	213	2013-12-01/04:00:00	4	0.2524
5	213	2013-12-01/05:20:00	5	1.6105
5	213	2013-12-01/07:30:00	7	3.1416
5	213	2013-12-01/08:30:00	8	2.3730
5	213	2013-12-01/11:50:00	11	3.1416
5	213	2013-12-01/12:00:00	12	4.7521
5	213	2013-12-01/13:50:00	13	1.5970
5	216	2013-11-30/18:40:00	18	0.0921
5	216	2013-12-01/02:00:00	2	1.3496
5	216	2013-12-01/03:10:00	3	2.7781
5	216	2013-12-01/04:10:00	4	0.9277
5	216	2013-12-01/05:10:00	5	6.2228
5	216	2013-12-01/06:00:00	6	3.5850
5	216	2013-12-01/07:00:00	7	3.1416
5	216	2013-12-01/08:10:00	8	5.7909
5	216	2013-12-01/09:00:00	9	8.4378
5	216	2013-12-01/10:10:00	10	7.9685
5	216	2013-12-01/11:00:00	11	4.2096
5	216	2013-12-01/12:00:00	12	5.0305
5	216	2013-12-01/13:00:00	13	1.1574
5	216	2013-12-01/14:10:00	14	2.7505
5	216	2013-12-01/15:00:00	15	13.1511
5	216	2013-12-01/16:30:00	16	0.0921
5	216	2013-12-01/17:00:00	17	0.2321
5	218	2013-12-01/03:10:00	3	0.3556
5	218	2013-12-01/16:50:00	16	0.2022
5	221	2013-11-30/18:00:00	18	1.3094
5	221	2013-11-30/19:20:00	19	0.4990
5	221	2013-12-01/03:50:00	3	1.3455
5	221	2013-12-01/04:20:00	4	0.8563
5	221	2013-12-01/05:10:00	5	0.7141
5	221	2013-12-01/06:40:00	6	1.6199
5	221	2013-12-01/07:10:00	7	4.4269
5	221	2013-12-01/08:00:00	8	6.1616
5	221	2013-12-01/09:10:00	9	4.5593
5	221	2013-12-01/10:00:00	10	9.1728
5	221	2013-12-01/11:10:00	11	5.1013
5	221	2013-12-01/12:00:00	12	5.0469
5	221	2013-12-01/13:10:00	13	0.2538
5	221	2013-12-01/14:10:00	14	5.4181
5	221	2013-12-01/15:00:00	15	14.2368
5	221	2013-12-01/16:00:00	16	2.1185
5	226	2013-12-01/02:50:00	2	1.0556
5	226	2013-12-01/04:10:00	4	1.6890
5	226	2013-12-01/05:10:00	5	6.3953
5	226	2013-12-01/06:30:00	6	0.9024
5	226	2013-12-01/07:20:00	7	0.2911
5	226	2013-12-01/08:00:00	8	4.8171
5	226	2013-12-01/10:10:00	10	3.0190
5	226	2013-12-01/11:10:00	11	7.3434
5	226	2013-12-01/12:00:00	12	2.0340
5	226	2013-12-01/13:10:00	13	5.9740
5	226	2013-12-01/14:30:00	14	1.9721
5	226	2013-12-01/15:20:00	15	2.4497
5	226	2013-12-01/17:00:00	17	0.0114
5	233	2013-11-30/22:50:00	22	2.5887
5	233	2013-11-30/23:10:00	23	2.5887
5	233	2013-12-01/01:40:00	1	2.5887
5	233	2013-12-01/04:00:00	4	2.5887
5	233	2013-12-01/09:30:00	9	2.5887
5	233	2013-12-01/10:00:00	10	2.0102
5	233	2013-12-01/12:50:00	12	2.8825
5	233	2013-12-01/13:00:00	13	8.2892
5	233	2013-12-01/14:00:00	14	8.9866
5	233	2013-12-01/15:00:00	15	8.1197
5	234	2013-12-01/02:10:00	2	1.4666
5	234	2013-12-01/03:00:00	3	0.4868
5	234	2013-12-01/06:20:00	6	0.3919
5	234	2013-12-01/07:10:00	7	3.5440
5	234	2013-12-01/08:00:00	8	7.5533
5	234	2013-12-01/09:00:00	9	19.9992
5	234	2013-12-01/10:40:00	10	0.3919
5	234	2013-12-01/12:10:00	12	2.5178
5	234	2013-12-01/13:00:00	13	2.5178
5	234	2013-12-01/14:20:00	14	7.4997
5	234	2013-12-01/15:00:00	15	2.5242
5	234	2013-12-01/16:00:00	16	8.5260
5	234	2013-12-01/17:00:00	17	2.4999
5	244	2013-12-01/07:40:00	7	0.9636
5	256	2013-12-01/08:10:00	8	3.1415
5	256	2013-12-01/10:20:00	10	5.6319
5	256	2013-12-01/11:00:00	11	1.8905
5	256	2013-12-01/14:00:00	14	1.8905
5	256	2013-12-01/16:10:00	16	1.8905
5	351	2013-11-30/18:10:00	18	0.0063
5	351	2013-12-01/10:40:00	10	0.4868
5	351	2013-12-01/13:50:00	13	0.4868
5	351	2013-12-01/14:40:00	14	0.0063
5	355	2013-12-01/02:10:00	2	1.8854
5	355	2013-12-01/03:00:00	3	8.2478
5	355	2013-12-01/04:10:00	4	11.8466
5	355	2013-12-01/05:00:00	5	12.9262
5	355	2013-12-01/06:00:00	6	9.1129
5	355	2013-12-01/07:10:00	7	3.4182
5	355	2013-12-01/08:20:00	8	1.6033
5	355	2013-12-01/09:00:00	9	1.6886
5	355	2013-12-01/10:00:00	10	9.3295
5	355	2013-12-01/11:00:00	11	10.3670
5	355	2013-12-01/12:00:00	12	19.6119
5	355	2013-12-01/13:00:00	13	14.9596
5	355	2013-12-01/14:10:00	14	11.5429
5	355	2013-12-01/15:40:00	15	2.1821
5	355	2013-12-01/16:00:00	16	0.2480
5	358	2013-12-01/14:10:00	14	2.2784
5	359	2013-12-01/03:20:00	3	2.3646
5	359	2013-12-01/05:40:00	5	1.0052
5	359	2013-12-01/06:00:00	6	0.8682
5	359	2013-12-01/07:10:00	7	0.0510
5	359	2013-12-01/09:00:00	9	1.5111
5	359	2013-12-01/13:30:00	13	0.1811
5	370	2013-12-01/07:40:00	7	3.1416
5	370	2013-12-01/11:20:00	11	0.6854
5	370	2013-12-01/12:20:00	12	1.4052
5	370	2013-12-01/14:30:00	14	5.0975
5	371	2013-12-01/08:50:00	8	0.6910
5	372	2013-12-01/11:40:00	11	0.7522
5	373	2013-12-01/01:20:00	1	1.8609
5	373	2013-12-01/02:00:00	2	6.1950
5	373	2013-12-01/03:00:00	3	12.2240
5	373	2013-12-01/04:00:00	4	18.6202
5	373	2013-12-01/05:00:00	5	10.9866
5	373	2013-12-01/06:00:00	6	10.8608
5	373	2013-12-01/07:00:00	7	13.2651
5	373	2013-12-01/08:00:00	8	4.2404
5	373	2013-12-01/09:00:00	9	5.6506
5	373	2013-12-01/10:00:00	10	7.7918
5	373	2013-12-01/11:00:00	11	7.6432
5	373	2013-12-01/12:00:00	12	13.6525
5	373	2013-12-01/13:00:00	13	9.0108
5	373	2013-12-01/14:10:00	14	7.9893
5	373	2013-12-01/15:10:00	15	4.4845
5	375	2013-12-01/07:00:00	7	0.7390
5	375	2013-12-01/08:00:00	8	0.8243
5	375	2013-12-01/13:10:00	13	0.4074
5	377	2013-12-01/04:30:00	4	0.9757
5	377	2013-12-01/06:20:00	6	0.1409
5	377	2013-12-01/10:30:00	10	9.8890
5	377	2013-12-01/12:40:00	12	0.9492
5	380	2013-12-01/01:00:00	1	6.0579
5	380	2013-12-01/02:00:00	2	24.2403
5	380	2013-12-01/03:00:00	3	49.3011
5	380	2013-12-01/04:00:00	4	69.0845
5	380	2013-12-01/05:00:00	5	37.3867
5	380	2013-12-01/06:00:00	6	18.6246
5	380	2013-12-01/07:00:00	7	35.5073
5	380	2013-12-01/08:00:00	8	53.2926
5	380	2013-12-01/09:00:00	9	54.1503
5	380	2013-12-01/10:00:00	10	42.7010
5	380	2013-12-01/11:00:00	11	67.6548
5	380	2013-12-01/12:00:00	12	33.4316
5	380	2013-12-01/13:00:00	13	29.8085
5	380	2013-12-01/14:00:00	14	42.1915
5	380	2013-12-01/15:00:00	15	15.5992
5	380	2013-12-01/16:00:00	16	1.0925
5	380	2013-12-01/17:00:00	17	1.6129
5	381	2013-12-01/05:30:00	5	0.5211
5	381	2013-12-01/08:20:00	8	4.9022
5	381	2013-12-01/09:00:00	9	1.2351
5	381	2013-12-01/11:50:00	11	2.0042
5	381	2013-12-01/12:30:00	12	0.4967
5	381	2013-12-01/13:50:00	13	2.9264
5	385	2013-12-01/03:00:00	3	2.9568
5	385	2013-12-01/04:30:00	4	0.1864
5	385	2013-12-01/05:30:00	5	2.1532
5	385	2013-12-01/07:20:00	7	1.3811
5	385	2013-12-01/08:00:00	8	0.3687
5	385	2013-12-01/09:20:00	9	0.8615
5	385	2013-12-01/11:20:00	11	2.7561
5	385	2013-12-01/12:10:00	12	4.6579
5	385	2013-12-01/13:00:00	13	1.3811
5	385	2013-12-01/14:10:00	14	1.7583
5	386	2013-12-01/04:40:00	4	1.6667
5	386	2013-12-01/05:30:00	5	0.1409
5	386	2013-12-01/06:40:00	6	0.2114
5	386	2013-12-01/14:10:00	14	0.6088
5	387	2013-12-01/02:20:00	2	0.9778
5	387	2013-12-01/04:00:00	4	0.2483
5	387	2013-12-01/05:00:00	5	4.3208
5	387	2013-12-01/07:10:00	7	1.1006
5	387	2013-12-01/10:40:00	10	1.0567
5	387	2013-12-01/11:10:00	11	1.1800
5	387	2013-12-01/14:40:00	14	0.0921
5	389	2013-12-01/03:10:00	3	2.1845
5	389	2013-12-01/04:00:00	4	2.5244
5	389	2013-12-01/05:20:00	5	1.1574
5	389	2013-12-01/06:10:00	6	4.1550
5	389	2013-12-01/07:20:00	7	1.0067
5	389	2013-12-01/08:00:00	8	1.8028
5	389	2013-12-01/09:00:00	9	3.0378
5	389	2013-12-01/10:20:00	10	0.5787
5	389	2013-12-01/11:00:00	11	6.0325
5	389	2013-12-01/12:00:00	12	4.0712
5	389	2013-12-01/13:20:00	13	1.2171
5	389	2013-12-01/15:10:00	15	0.9441
5	389	2013-12-01/16:30:00	16	0.0725
5	420	2013-12-01/02:10:00	2	0.4020
5	420	2013-12-01/03:30:00	3	0.0933
5	420	2013-12-01/04:00:00	4	0.8895
5	420	2013-12-01/05:50:00	5	0.6673
5	420	2013-12-01/06:30:00	6	1.1446
5	420	2013-12-01/07:10:00	7	0.6673
5	420	2013-12-01/08:30:00	8	4.8421
5	420	2013-12-01/09:30:00	9	0.6673
5	420	2013-12-01/10:00:00	10	0.4117
5	420	2013-12-01/12:40:00	12	0.1554
5	420	2013-12-01/13:10:00	13	1.1845
5	420	2013-12-01/14:00:00	14	1.5765
5	420	2013-12-01/16:10:00	16	0.0372
5	421	2013-11-30/22:00:00	22	1.6101
5	421	2013-12-01/07:40:00	7	1.7620
5	421	2013-12-01/08:10:00	8	0.0864
5	421	2013-12-01/10:10:00	10	1.6965
5	421	2013-12-01/11:20:00	11	1.5618
5	421	2013-12-01/12:00:00	12	3.8735
5	421	2013-12-01/14:00:00	14	0.7696
5	593	2013-12-01/03:20:00	3	0.3894
5	593	2013-12-01/04:20:00	4	0.2822
5	593	2013-12-01/06:00:00	6	2.8621
5	593	2013-12-01/08:10:00	8	0.5305
5	593	2013-12-01/10:50:00	10	0.2022
5	593	2013-12-01/11:10:00	11	5.6509
5	593	2013-12-01/12:30:00	12	0.1240
5	593	2013-12-01/13:20:00	13	0.2948
5	593	2013-12-01/14:50:00	14	0.4182
5	593	2013-12-01/15:20:00	15	5.2276
5	595	2013-12-01/05:10:00	5	1.8721
5	595	2013-12-01/07:00:00	7	1.8721
5	880	2013-11-30/19:10:00	19	2.9881
5	880	2013-11-30/23:50:00	23	1.0556
5	880	2013-12-01/02:20:00	2	11.4545
5	880	2013-12-01/04:00:00	4	18.9355
5	880	2013-12-01/05:10:00	5	3.1416
5	880	2013-12-01/06:20:00	6	18.5617
5	880	2013-12-01/07:00:00	7	15.2645
5	880	2013-12-01/08:10:00	8	5.1567
5	880	2013-12-01/09:00:00	9	7.8108
5	880	2013-12-01/10:10:00	10	17.2303
5	880	2013-12-01/11:10:00	11	0.3584
5	880	2013-12-01/12:10:00	12	0.6817
5	880	2013-12-01/13:20:00	13	0.7237
5	880	2013-12-01/14:00:00	14	0.9750
5	964	2013-12-01/06:50:00	6	3.7440
5	971	2013-12-01/09:20:00	9	0.0669
5	994	2013-12-01/11:50:00	11	3.0528
5	995	2013-12-01/03:40:00	3	2.2320
5	1416	2013-11-30/19:10:00	19	0.0027
5	1514	2013-12-01/12:40:00	12	0.1302
5	1829	2013-12-01/07:40:00	7	0.3598
